project_id,winning_date,winning_notice_url,order_id,winning_order_cnt,project_winning_amt,supplier_name,supplier_addr,order_name,winning_amt,cadidate_name,buyer_name,buyer_addr,buyer_contact,buyer_phone,agency_name,agency_addr,agency_contact,agency_phone,source_id,text
ZZZY-HW-2022-079,2022-10-2014:02,http://www.ccgp-hubei.gov.cn/notice/202210/notice_1bb377318f634d839279276f805e771e.html,1,1,,武汉市珩瑞电子商务有限公司,武汉市黄陂区黄陂广场二期还建房联通对面,智慧校园建设,262.6255(万元),,武汉市黄陂区职业技术学校,黄陂区前川街石阳街1号,,027-85917220,湖北中铸众元工程管理咨询有限公司,湖北省武汉市江岸区百步亭·花园里1号楼A区11楼10室,,027-623050033,5,"智慧校园建设中标(成交)结果公告发布日期：2022-10-2014:02｜发布单位：湖北中铸众元工程管理咨询有限公司｜项目监管地：黄陂区|阅读次数：一、项目编号ZZZY-HW-2022-079二、采购计划备案号J22091332-0030三、项目名称智慧校园建设四、中标（成交）信息供应商名称：武汉市珩瑞电子商务有限公司供应商地址：武汉市黄陂区黄陂广场二期还建房联通对面中标（成交）金额：262.6255(万元)货物类名称：智慧校园建设品牌（如有）：核心设备品牌：无线接入控制服务器：华为AirEngine9700-M1规格型号：/数量：/单价：核心设备品牌单价:155000元五、评审专家名单孙青锋,徐波,吴敏,谢辉,方莉六、评审信息1、评审时间：2022-10-192、评审地点：武汉市江岸区百步亭·花园里1号楼A区11楼11室评标室七、代理服务收费标准及金额：1、代理服务收费标准：以实际中标金额为基数，由中标人根据国家发展与改革委员会办公厅发改办价格【2003】857号文和国家发展计划委员会计价格【2002】1980号文规定的取费标准向招标代理机构支付中标服务费。2、收费金额：3.2889(万元)八、公告期限自本公告发布之日起1个工作日。九、其他补充事宜十、凡对本次公告内容提出询问，请按以下方式联系1、采购人信息名称：武汉市黄陂区职业技术学校地址：黄陂区前川街石阳街1号联系方式：027-859172202、采购代理机构信息名称：湖北中铸众元工程管理咨询有限公司地址：湖北省武汉市江岸区百步亭·花园里1号楼A区11楼10室联系方式：027-623050033、项目联系方式项目联系人：蒋工、胡工电话：027-62305003"
YXSC-HKZC-2022024,2022-10-2016:14,http://www.ccgp-hubei.gov.cn/notice/202210/notice_7bacb2d2e0004183ac2c0ec083d11600.html,1,1,,武汉汇星熠传媒广告有限公司,武汉市黄陂区武湖农场新建村1号,武汉市黄陂区职业技术学校理实一体化实训室建设项目,136.0326(万元),,武汉市黄陂区职业技术学校,武汉市黄陂区前川街人民道,,027-85917220,湖北一信思诚项目咨询管理有限公司,湖北省-武汉市-江岸区海航大厦4楼,,138861047113,5,"武汉市黄陂区职业技术学校武汉市黄陂区职业技术学校理实一体化实训室建设项目中标(成交)结果公告发布日期：2022-10-2016:14｜发布单位：湖北一信思诚项目咨询管理有限公司｜项目监管地：黄陂区|阅读次数：一、项目编号YXSC-HKZC-2022024二、采购计划备案号J22090923-0029三、项目名称武汉市黄陂区职业技术学校理实一体化实训室建设项目四、中标（成交）信息供应商名称：武汉汇星熠传媒广告有限公司供应商地址：武汉市黄陂区武湖农场新建村1号中标（成交）金额：136.0326(万元)货物类名称：电子工艺实训考核装置品牌（如有）：亚龙规格型号：YL-135型数量：一批单价：42715五、评审专家名单胡俊,陈楠,刘刚六、评审信息1、评审时间：2022-10-172、评审地点：湖北省-武汉市-江岸区海航大厦4楼七、代理服务收费标准及金额：1、代理服务收费标准：根据国家发展和改革委员会（发改价格〔2015〕299号）文件收费标准计取，由成交人向湖北一信思诚项目咨询管理有限公司支付服务费。2、收费金额：2.0404(万元)八、公告期限自本公告发布之日起1个工作日。九、其他补充事宜十、凡对本次公告内容提出询问，请按以下方式联系1、采购人信息名称：武汉市黄陂区职业技术学校地址：武汉市黄陂区前川街人民道联系方式：027-859172202、采购代理机构信息名称：湖北一信思诚项目咨询管理有限公司地址：湖北省-武汉市-江岸区海航大厦4楼联系方式：138861047113、项目联系方式项目联系人：燕工电话：13886104711"
ZJBH-JZXCS-2022-0009,2022-10-2111:13,http://www.ccgp-hubei.gov.cn/notice/202210/notice_8239702d7e5a40f1992c341e836b9879.html,1,1,,鄂州市安创贸易有限公司,鄂州市文星路中段粮油供应商综合楼底层自东向西第5间,心理健康教育实训室建设项目,67.88(万元),,湖北省鄂州中等专业学校,鄂州市学府路68号,,027-60896937,浙江博宏工程管理咨询有限公司,湖北省鄂州市鄂城区滨湖南路君盛华府B幢2001,,0711-50567553,5,"湖北省鄂州中等专业学校心理健康教育实训室建设项目中标(成交)结果公告发布日期：2022-10-2111:13｜发布单位：浙江博宏工程管理咨询有限公司｜项目监管地：鄂州市本级|阅读次数：一、项目编号ZJBH-JZXCS-2022-0009二、采购计划备案号420700-2022-00379三、项目名称心理健康教育实训室建设项目四、中标（成交）信息供应商名称：鄂州市安创贸易有限公司供应商地址：鄂州市文星路中段粮油供应商综合楼底层自东向西第5间中标（成交）金额：67.88(万元)货物类名称：心理测试工作平台品牌（如有）：阳光心健规格型号：/数量：1单价：23000货物类名称：学生心理自助系统品牌（如有）：阳光心健规格型号：/数量：1单价：39800货物类名称：团体辅导活动包品牌（如有）：阳光心健规格型号：/数量：1单价：10500货物类名称：智能呐喊宣泄系统品牌（如有）：阳光心健规格型号：/数量：1单价：36800货物类名称：智能击打宣泄系统品牌（如有）：阳光心健规格型号：/数量：1单价：46800货物类名称：宣泄人套装品牌（如有）：阳光心健规格型号：/数量：2单价：3800货物类名称：音乐放松训练系统品牌（如有）：阳光心健规格型号：/数量：2单价：49800五、评审专家名单陈适,柯钢铭,杨婷六、评审信息1、评审时间：2022-10-202、评审地点：湖北省鄂州市鄂城区滨湖南路君盛华府B幢2001七、代理服务收费标准及金额：1、代理服务收费标准：根据国家计委计价格【2002】1980号文、发改办【2003】857号文和发改价格[2011]534号服务类执行2、收费金额：1.098(万元)八、公告期限自本公告发布之日起1个工作日。九、其他补充事宜十、凡对本次公告内容提出询问，请按以下方式联系1、采购人信息名称：湖北省鄂州中等专业学校地址：鄂州市学府路68号联系方式：027-608969372、采购代理机构信息名称：浙江博宏工程管理咨询有限公司地址：湖北省鄂州市鄂城区滨湖南路君盛华府B幢2001联系方式：0711-50567553、项目联系方式项目联系人：张工电话：0711-5056755"
whpa2022-02003,2022-10-2409:34,http://www.ccgp-hubei.gov.cn/notice/202210/notice_9438299558bc44f6af115bcace3a34f0.html,1,1,,武汉市恩伯尔电子有限公司,武汉市洪山区珞南街珞瑜路218楼,购买多媒体教室设备,0.865(万元),,武汉警官职业学院,武汉市东西湖区东吴大道1206号,,15071219706,武汉警官职业学院,武汉市东西湖区东吴大道1206号,,150712197063,5,"武汉警官职业学院购买多媒体教室设备中标(成交)结果公告发布日期：2022-10-2409:34｜发布单位：武汉警官职业学院｜项目监管地：省本级|阅读次数：一、项目编号whpa2022-02003二、采购计划备案号420000-2022-13971三、项目名称购买多媒体教室设备四、中标（成交）信息包名称：购买多媒体教室设备供应商名称：武汉市恩伯尔电子有限公司供应商地址：武汉市洪山区珞南街珞瑜路218楼中标（成交）金额：0.865(万元)货物类名称：网络多媒体中央控制系统、功率放大器品牌（如有）：得实、声赛尔规格型号：pj50-1a数量：3单价：0.29/0.2875包名称：购买多媒体教室设备供应商名称：武汉市恩伯尔电子有限公司供应商地址：武汉市洪山区珞南街珞瑜路218楼中标（成交）金额：0.865(万元)货物类名称：网络多媒体中央控制系统、功率放大器品牌（如有）：得实、声赛尔规格型号：pj50-1a数量：3单价：0.29/0.2875五、评审专家名单王洪舟,姜杰,李广彪六、评审信息1、评审时间：2022-10-192、评审地点：武汉警官职业学院行政楼2楼会议室七、代理服务收费标准及金额：1、代理服务收费标准：无2、收费金额：0(万元)八、公告期限自本公告发布之日起1个工作日。九、其他补充事宜十、凡对本次公告内容提出询问，请按以下方式联系1、采购人信息名称：武汉警官职业学院地址：武汉市东西湖区东吴大道1206号联系方式：150712197062、采购代理机构信息名称：武汉警官职业学院地址：武汉市东西湖区东吴大道1206号联系方式：150712197063、项目联系方式项目联系人：李老师电话：15071219706"
JSJY1110002006597002001,2022-10-2416:29,http://www.ccgp-hubei.gov.cn/notice/202210/notice_ec1764404c5b4eb5a99ad6a26195e623.html,1,1,,武汉莱斯特电子科技有限公司,洪山区雄楚大道455号湖北交通职业技术学院信息大楼903室,电气控制实训室设备购置项目,79.92(万元),,鹤峰县中等职业技术学校,恩施土家族苗族自治州鹤峰县圃子路,,15502787889,湖北煜环工程项目管理有限公司,恩施市金桂大道国际服装城9栋204,,0718-82345283,5,"电气控制实训室设备购置项目中标(成交)结果公告发布日期：2022-10-2416:29｜发布单位：湖北煜环工程项目管理有限公司｜项目监管地：鹤峰县|阅读次数：一、项目编号JSJY1110002006597002001二、采购计划备案号鹤财采计【2022】139号三、项目名称电气控制实训室设备购置项目四、中标（成交）信息供应商名称：武汉莱斯特电子科技有限公司供应商地址：洪山区雄楚大道455号湖北交通职业技术学院信息大楼903室中标（成交）金额：79.92(万元)货物类名称：电气电子实训台品牌（如有）：武汉莱斯特规格型号：NT-2020数量：40台单价：5800.00元货物类名称：现代电气考核装置品牌（如有）：武汉莱斯特规格型号：NT-218数量：30套单价：14200.00元货物类名称：智慧黑板品牌（如有）：东方中原规格型号：UHDA86数量：1套单价：29000.00元货物类名称：移动式视频管理系统品牌（如有）：海康规格型号：MH-DFC4220数量：1套单价：49000.00元货物类名称：电源控制系统品牌（如有）：武汉莱斯特规格型号：NT-530数量：1套单价：20000.00元五、评审专家名单田月华,邵波,陆定赟六、评审信息1、评审时间：2022-10-242、评审地点：鹤峰县容美镇一中路43号七、代理服务收费标准及金额：1、代理服务收费标准：参照发改价格〔2015〕299号、发改价格[2011]534号、发改办价格[2003]857号文和计价格[2002]1980号文规定的取费标准。2、收费金额：0.84(万元)八、公告期限自本公告发布之日起1个工作日。九、其他补充事宜其它成交货物采购信息详见投标文件十、凡对本次公告内容提出询问，请按以下方式联系1、采购人信息名称：鹤峰县中等职业技术学校地址：恩施土家族苗族自治州鹤峰县圃子路联系方式：155027878892、采购代理机构信息名称：湖北煜环工程项目管理有限公司地址：恩施市金桂大道国际服装城9栋204联系方式：0718-82345283、项目联系方式项目联系人：向先生电话：15502787889"
ZSHJ-WHS-HW-2022-445,2022-10-2617:27,http://www.ccgp-hubei.gov.cn/notice/202210/notice_45594d7e102a4ff794404c377d2db0d9.html,1,1,,武汉大海信息系统科技有限公司,洪山区北港工业园书城路40号1栋七层,2022年智能信息专业群实训室建设（一）,109.182(万元),,武汉软件工程职业学院,武汉市东湖新技术开发区光谷大道117号,,1533721609913971498572,湖北中盛汇金项目管理有限公司,武汉市江岸区胜利街128号新源大厦4楼,,027-828229838282229682822091828233793,5,武汉软件工程职业学院2022年智能信息专业群实训室建设（一）中标（成交）结果公告发布日期：2022-10-2617:27｜发布单位：湖北中盛汇金项目管理有限公司｜项目监管地：武汉市本级|阅读次数：一、项目编号ZSHJ-WHS-HW-2022-445二、采购计划备案号J22098136-7524三、项目名称2022年智能信息专业群实训室建设（一）四、中标（成交）信息包名称：2022年智能信息专业群实训室建设（一）供应商名称：武汉大海信息系统科技有限公司供应商地址：洪山区北港工业园书城路40号1栋七层中标（成交）金额：109.182(万元)货物类名称：台式工作站品牌（如有）：惠普规格型号：HPProTower288G9PCIDesktop数量：186台单价：0.587万元包名称：2022年智能信息专业群实训室建设（一）供应商名称：武汉未来立体科技有限公司供应商地址：武汉市东湖开发区武大科技园四路研发楼三层301-A室中标（成交）金额：79(万元)货物类名称：大数据竞赛与综合分析实训云平台品牌（如有）：武汉未来立体科技有限公司规格型号：V1.0数量：1套单价：65.5万元五、评审专家名单周武王瑞芳孙琳六、评审信息1、评审时间：2022-10-242、评审地点：湖北中盛汇金项目管理有限公司会议室七、代理服务收费标准及金额：1、代理服务收费标准：按原计价格[2002]1980号文中的收费标准的80%计取2、收费金额：2.2288(万元)八、公告期限自本公告发布之日起1个工作日。九、其他补充事宜详见本公告附件竞争性磋商文件十、凡对本次公告内容提出询问，请按以下方式联系1、采购人信息名称：武汉软件工程职业学院地址：武汉市东湖新技术开发区光谷大道117号联系方式：15337216099139714985722、采购代理机构信息名称：湖北中盛汇金项目管理有限公司地址：武汉市江岸区胜利街128号新源大厦4楼联系方式：027-828229838282229682822091828233793、项目联系方式项目联系人：潘诗俊王蓓周喆荣唯武金凤电话：027-82822983828222968282209182823379
PRZJ-HBKF2022-JQR019,2022-08-0916:22,http://www.ccgp-hubei.gov.cn/notice/202208/notice_7a9f86a326d44eb79d0356e2c0960787.html,1,1,,江苏汇博机器人技术股份有限公司,苏州工业园区方洲路128号,工业机器人系统升级实训室建设,49.58(万元),,湖北开放大学,湖北省武汉市东湖新技术开发区软件园路2号,,027-87588836,普荣造价咨询集团有限公司,武汉市江汉区后襄河北路59号海马中心1805室,,157126096673,5,"湖北开放大学工业机器人系统升级实训室建设中标(成交)结果公告发布日期：2022-08-0916:22｜发布单位：普荣造价咨询集团有限公司｜项目监管地：省本级|阅读次数：一、项目编号PRZJ-HBKF2022-JQR019二、采购计划备案号420000-2022-09065三、项目名称工业机器人系统升级实训室建设四、中标（成交）信息供应商名称：江苏汇博机器人技术股份有限公司供应商地址：苏州工业园区方洲路128号中标（成交）金额：49.58(万元)货物类名称：详见磋商文件品牌（如有）：详见磋商文件规格型号：详见磋商文件数量：详见磋商文件单价：详见磋商文件五、评审专家名单汪超,章纯,朱珂六、评审信息1、评审时间：2022-07-262、评审地点：武汉市江汉区后襄河北路59号海马中心1805室七、代理服务收费标准及金额：1、代理服务收费标准：按照《国家计委关于印发<招标代理服务收费管理暂行办法>通知》（计价格）[2002]1980号）、《国家发展改革委关于降低部分建设项目收费标准规范收费行为等有关问题的通知》（发改价格[2011]534号）和《国家发改委关于进一步放开建设项目专业服务价格的通知》（发改价格）[2015]299号）文的45%收取。不足3000元的按3000元收取。2、收费金额：0.3347(万元)八、公告期限自本公告发布之日起1个工作日。九、其他补充事宜十、凡对本次公告内容提出询问，请按以下方式联系1、采购人信息名称：湖北开放大学地址：湖北省武汉市东湖新技术开发区软件园路2号联系方式：027-875888362、采购代理机构信息名称：普荣造价咨询集团有限公司地址：武汉市江汉区后襄河北路59号海马中心1805室联系方式：157126096673、项目联系方式项目联系人：严汉玲、谭雪电话：15712609667"
HBTK-2022-H011,2022-08-1011:27,http://www.ccgp-hubei.gov.cn/notice/202208/notice_eee05e6145224702b8a519d59bedaa62.html,1,1,,武汉青禾科技有限公司,武汉东湖新技术开发区武汉光谷企业天地2号楼19层3号,2022年思政VR虚拟实训室建设+园艺基地教室改造资产购置,68.5(万元),,湖北生物科技职业学院,湖北省武汉市狮子山街野芷湖1号,,027-87697267,湖北天鲲招标代理有限公司,湖北省武汉市东湖新技术开发区光谷大道光谷世贸中心C栋17楼,,177202300933,5,"湖北生物科技职业学院2022年思政VR虚拟实训室建设+园艺基地教室改造资产购置中标(成交)结果公告发布日期：2022-08-1011:27｜发布单位：湖北天鲲招标代理有限公司｜项目监管地：省本级|阅读次数：一、项目编号HBTK-2022-H011二、采购计划备案号420000-2022-08385三、项目名称2022年思政VR虚拟实训室建设+园艺基地教室改造资产购置四、中标（成交）信息供应商名称：武汉青禾科技有限公司供应商地址：武汉东湖新技术开发区武汉光谷企业天地2号楼19层3号中标（成交）金额：68.5(万元)货物类名称：小间距LED品牌（如有）：高科规格型号：PH2-I数量：15.36平米单价：12950五、评审专家名单黄小丽,李劲,邵敏六、评审信息1、评审时间：2022-08-082、评审地点：武汉市东湖新技术开发区光谷大道光谷世贸中心C栋17楼七、代理服务收费标准及金额：1、代理服务收费标准：按照相关标准收费2、收费金额：1.05(万元)八、公告期限自本公告发布之日起1个工作日。九、其他补充事宜/十、凡对本次公告内容提出询问，请按以下方式联系1、采购人信息名称：湖北生物科技职业学院地址：湖北省武汉市狮子山街野芷湖1号联系方式：027-876972672、采购代理机构信息名称：湖北天鲲招标代理有限公司地址：湖北省武汉市东湖新技术开发区光谷大道光谷世贸中心C栋17楼联系方式：177202300933、项目联系方式项目联系人：王女士电话：17720230093"
WHXY-WHS-GC-2022-431,2022-08-1017:02,http://www.ccgp-hubei.gov.cn/notice/202208/notice_4ea731b3a36144d49a82374cb1b00bb6.html,1,1,,武汉恒昊建设有限公司,武汉市洪山区关山街道鲁磨路306号中建三局鲁巷片危房改造项目3栋/单元4层（1）号,教室改扩建及墙面维修,69.7(万元),,华中师范大学附属保利南湖小学,武汉市洪山区南湖路与建安街交叉口西北200米,,027-88311143,武汉信业工程招标代理有限责任公司,武汉市洪山区鲁磨路118号国光大厦A座9层2室,,027-875972753,5,"华中师范大学附属保利南湖小学教室改扩建及墙面维修中标(成交)结果公告发布日期：2022-08-1017:02｜发布单位：武汉信业工程招标代理有限责任公司｜项目监管地：洪山区|阅读次数：一、项目编号WHXY-WHS-GC-2022-431二、采购计划备案号HSZC202207-3763三、项目名称教室改扩建及墙面维修四、中标（成交）信息供应商名称：武汉恒昊建设有限公司供应商地址：武汉市洪山区关山街道鲁磨路306号中建三局鲁巷片危房改造项目3栋/单元4层（1）号中标（成交）金额：69.7(万元)工程类名称：教室改扩建及墙面维修施工范围：工程量清单全部内容施工工期：20天项目经理：蔡青执业证书信息：鄂1422014201517438五、评审专家名单杨玉华,徐京桥,吴苏英六、评审信息1、评审时间：2022-08-102、评审地点：武汉信业工程招标代理有限责任公司（武汉市洪山区鲁磨路118号国光大厦A座9层2室）七、代理服务收费标准及金额：1、代理服务收费标准：参照计价格[2002]1980号国家计委关于印发《招标代理服务收费管理暂行办法》的通知中规定的取费标准计取2、收费金额：0.7(万元)八、公告期限自本公告发布之日起1个工作日。九、其他补充事宜为进一步鼓励支持引导中小企业发展，推进政府采购合同融资，有效缓解中小企业融资难问题，如有资金需求，可联系洪山区财政局（联系电话：027-87406834）协助办理政府采购合同融资。十、凡对本次公告内容提出询问，请按以下方式联系1、采购人信息名称：华中师范大学附属保利南湖小学地址：武汉市洪山区南湖路与建安街交叉口西北200米联系方式：027-883111432、采购代理机构信息名称：武汉信业工程招标代理有限责任公司地址：武汉市洪山区鲁磨路118号国光大厦A座9层2室联系方式：027-875972753、项目联系方式项目联系人：江晴、张欣电话：027-87597275"
HBT-17210076-222598,2022-08-1023:14,http://www.ccgp-hubei.gov.cn/notice/202208/notice_bf5659e9e84f4cf89049502f7ead5c62.html,1,1,,武汉中凯艺建筑工程有限公司,汉南区纱帽街月亮湾路120号（原82号）1层,2022年思政VR虚拟实训室建设+园艺基地教室改造（维护费）北区停车场+架校练车场+水榙周边,73.55(万元),,湖北生物科技职业学院,武汉市洪山区狮子山街野芷湖1号,,027-87697267,湖北省招标股份有限公司,武汉市武昌区中北路108号兴业银行大厦五层,,027-837630183,5,"湖北生物科技职业学院2022年思政VR虚拟实训室建设+园艺基地教室改造（维护费）北区停车场+架校练车场+水榙周边中标(成交)结果公告发布日期：2022-08-1023:14｜发布单位：湖北省招标股份有限公司｜项目监管地：省本级|阅读次数：一、项目编号HBT-17210076-222598二、采购计划备案号420000-2022-08523三、项目名称2022年思政VR虚拟实训室建设+园艺基地教室改造（维护费）北区停车场+架校练车场+水榙周边四、中标（成交）信息供应商名称：武汉中凯艺建筑工程有限公司供应商地址：汉南区纱帽街月亮湾路120号（原82号）1层中标（成交）金额：73.55(万元)工程类名称：2022年思政VR虚拟实训室建设+园艺基地教室改造（维护费）、北区停车场+驾校练车场+水塔周边施工范围：思政VR虚拟实训室、园艺基地教室室内装修，北区停车场沥青铺装，驾校练车场和水塔周边景观绿化等施工工期：60日历天项目经理：方蕾执业证书信息：鄂242162007882五、评审专家名单张礼安,薛艳,刘宇六、评审信息1、评审时间：2022-08-092、评审地点：武汉市武昌区中北路108号兴业银行大厦五层湖北省招标股份有限公司开标评标室（十三）七、代理服务收费标准及金额：1、代理服务收费标准：参照原国家计委计价格[2002]1980号规定的服务类收费标准计取。2、收费金额：0.7355(万元)八、公告期限自本公告发布之日起1个工作日。九、其他补充事宜/十、凡对本次公告内容提出询问，请按以下方式联系1、采购人信息名称：湖北生物科技职业学院地址：武汉市洪山区狮子山街野芷湖1号联系方式：027-876972672、采购代理机构信息名称：湖北省招标股份有限公司地址：武汉市武昌区中北路108号兴业银行大厦五层联系方式：027-837630183、项目联系方式项目联系人：吴妮敏、穆嘉豪电话：027-83763018"
JKQ-202208-JZ001,2022-08-1117:19,http://www.ccgp-hubei.gov.cn/notice/202208/notice_b38b29e56d714d439a14b1389002a39e.html,1,1,,湖北中瑞海康教育设备有限公司,湖北-荆州-沙市区锣场经济开发区12号,学校课桌椅、讲台采购项目,22(万元),,荆州开发区第一小学,荆州经济技术开发区幸福路(玉桥钢材市场东侧),,13986685889,荆州经济技术开发区政务和大数据服务中心,湖北省-荆州市-沙市区深圳大道常湾逸居D区D1号,,0716-83311983,5,"荆州开发区第一小学学校课桌椅、讲台采购项目中标（成交）结果公告发布日期：2022-08-1117:19｜发布单位：荆州市经济技术开发区政府采购中心｜项目监管地：荆州市经济开发区|阅读次数：一、项目编号JKQ-202208-JZ001二、采购计划备案号荆开采计备字[2022]XM99058号三、项目名称学校课桌椅、讲台采购项目四、中标（成交）信息供应商名称：湖北中瑞海康教育设备有限公司供应商地址：湖北-荆州-沙市区锣场经济开发区12号中标（成交）金额：22(万元)货物类名称：学校课桌椅、讲台采购项目品牌（如有）：详见规格及技术参数规格型号：详见规格及技术参数数量：课桌椅800套，讲台6套单价：22万元五、评审专家名单张四海(采购人代表),蒲萍,朱兵(组长)六、评审信息1、评审时间：2022-08-082、评审地点：湖北省-荆州市-沙市区荆沙大道常湾逸居D区D1号七、代理服务收费标准及金额：1、代理服务收费标准：无2、收费金额：0(万元)八、公告期限自本公告发布之日起1个工作日。九、其他补充事宜1.供应商对中标结果有质疑的，可在中标公告期限届满之日起7个工作日内，向采购人（代理机构）提出书面质疑（列明事实，依法举证），逾期将不再受理。2.公告网址：荆州经济技术开发区政府采购电子交易系统（http://61.136.221.29:10009/#/index）湖北省政府采购网（www.ccgp-hubei.gov.cn）荆州经济技术开发区信息网：www.jing-zhou.gov.cn/。十、凡对本次公告内容提出询问，请按以下方式联系1、采购人信息名称：荆州开发区第一小学地址：荆州经济技术开发区幸福路(玉桥钢材市场东侧)联系方式：139866858892、采购代理机构信息名称：荆州经济技术开发区政务和大数据服务中心地址：湖北省-荆州市-沙市区深圳大道常湾逸居D区D1号联系方式：0716-83311983、项目联系方式项目联系人：李罗州电话：0716-8331198"
HC20220016(2),2022-08-1912:12,http://www.ccgp-hubei.gov.cn/notice/202208/notice_2a9913e1943d441fb6c3ea7cefbd948c.html,1,1,,西塞山区创新科贸电子电器商行,湖北-黄石-西塞山西塞山区沿湖路888号花园广场区四楼4016号商铺,湖北城市职业学校二包医卫实训室机房项目（三次）,48.6(万元),,湖北城市职业学校,湖北省黄石市发展大道155号,,18671398880,黄石市政府采购中心,湖北省-黄石市-市辖区黄石市经济技术开发区·铁山区金山街道园博大道289号黄石市民之家四楼,,0714-62079393,5,"湖北城市职业学校湖北城市职业学校二包医卫实训室机房项目（三次）中标（成交）结果公告发布日期：2022-08-1912:12｜发布单位：黄石市政府采购中心｜项目监管地：黄石市本级|阅读次数：一、项目编号HC20220016(2)二、采购计划备案号黄财采计备[2022]XM0504号三、项目名称湖北城市职业学校二包医卫实训室机房项目（三次）四、中标（成交）信息供应商名称：西塞山区创新科贸电子电器商行供应商地址：湖北-黄石-西塞山西塞山区沿湖路888号花园广场区四楼4016号商铺中标（成交）金额：48.6(万元)货物类名称：实训室终端品牌（如有）：紫光规格型号：UNIS526TG2数量：49单价：0.33万元五、评审专家名单廖振兴(组长),陈正礼,朱红伟(采购人代表)六、评审信息1、评审时间：2022-08-182、评审地点：评审2室七、代理服务收费标准及金额：1、代理服务收费标准：无2、收费金额：0(万元)八、公告期限自本公告发布之日起1个工作日。九、其他补充事宜无十、凡对本次公告内容提出询问，请按以下方式联系1、采购人信息名称：湖北城市职业学校地址：湖北省黄石市发展大道155号联系方式：186713988802、采购代理机构信息名称：黄石市政府采购中心地址：湖北省-黄石市-市辖区黄石市经济技术开发区·铁山区金山街道园博大道289号黄石市民之家四楼联系方式：0714-62079393、项目联系方式项目联系人：张柳杨电话：0714-6207939"
HBT-16210475-223081,2022-08-1916:33,http://www.ccgp-hubei.gov.cn/notice/202208/notice_e129757a950947228422539fca622266.html,1,1,,武汉高德信息产业有限公司,武汉市东湖新技术开发区华工科技园现代服务业基地1号研发楼17层4号,工业机器人数字孪生虚拟调试实训室项目,246(万元),,武汉软件工程职业学院,武汉市东湖新技术开发区光谷大道117号武汉市东湖新技术开发区光谷大道117号,,13871301169,湖北省招标股份有限公司,湖北省武汉市武昌区中北路108号兴业银行大厦五层,,027-878191693,5,武汉软件工程职业学院工业机器人数字孪生虚拟调试实训室项目中标(成交)结果公告发布日期：2022-08-1916:33｜发布单位：湖北省招标股份有限公司｜项目监管地：武汉市本级|阅读次数：一、项目编号HBT-16210475-223081二、采购计划备案号J22076186-5764三、项目名称工业机器人数字孪生虚拟调试实训室项目四、中标（成交）信息供应商名称：武汉高德信息产业有限公司供应商地址：武汉市东湖新技术开发区华工科技园现代服务业基地1号研发楼17层4号中标（成交）金额：246(万元)货物类名称：工业机器人数字孪生虚拟调试实训室所需的软硬件设备、实训平台及配套教学案例品牌（如有）：武汉高德信息产业有限公司规格型号：批数量：1批单价：246.万元五、评审专家名单潘永才、程时兴、万涛六、评审信息1、评审时间：2022-08-082、评审地点：湖北省武汉市武昌区中北路108号兴业银行大厦三层湖北省招标股份有限公司开标评标室（3-1）七、代理服务收费标准及金额：1、代理服务收费标准：参照原国家计委计价格[2002]1980号规定的货物类收费标准的80%计取2、收费金额：2.4848(万元)八、公告期限自本公告发布之日起1个工作日。九、其他补充事宜银行资料户名：湖北省招标股份有限公司开户行：招商银行水果湖支行行号：308521015186账号：127905433810603十、凡对本次公告内容提出询问，请按以下方式联系1、采购人信息名称：武汉软件工程职业学院地址：武汉市东湖新技术开发区光谷大道117号武汉市东湖新技术开发区光谷大道117号联系方式：138713011692、采购代理机构信息名称：湖北省招标股份有限公司地址：湖北省武汉市武昌区中北路108号兴业银行大厦五层联系方式：027-878191693、项目联系方式项目联系人：刘才华、饶阳、宋浠、李海燕电话：027-87819169
